						
Фитнес Арена 3000	Фитнес-клубы	г. Уфа	Менделеева, 134/7		 +7 (347) 200-81-65	Кировский район
Алекс Фитнес, фитнес-клуб	Фитнес-клубы | Тренажёрные залы	г. Уфа	Комсомольская, 112	https://vk.com/alexfitness_uf	 +7 (347) 295-20-50	Октябрьский район
Korolef Fitness, фитнес-центр	Тренажёрные залы | Услуги массажиста | Фитнес-клубы | Спортивные секции	г. Уфа	Академика Королёва, 14	https://vk.com/koroleffitness?_smt=groups_list%3a1	 +7 (347) 292-99-99	Октябрьский район
OLYMP, сеть спортивных клубов	Фитнес-клубы | Бассейны | Тренажёрные залы | Спортивные секции	г. Уфа	Баязита Бикбая, 15	https://vk.com/olymp_ufa	 +7 (347) 229-46-66	Октябрьский район
Динамо, спортивный комплекс	Стадионы | Спортивные секции | Фитнес-клубы	г. Уфа	Карла Маркса, 2		 +7 (347) 293-06-77;+7 (347) 293-06-79;+7 (347) 293-54-97;+7 (347) 272-92-87	Кировский район
Orange Fitness, фитнес-клуб	Фитнес-клубы | Услуги массажиста | Студии загара	г. Уфа	Софьи Перовской, 13/3	https://vk.com/orangefitufa	 +7 (347) 256-05-61	Кировский район
Нефть, фитнес-клуб	Фитнес-клубы | Тренажёрные залы | Услуги массажиста	г. Уфа	Комарова, 9 к1	https://vk.com/neft_fitness	 +7 (347) 226-02-00	Орджоникидзевский район
Energy Fitness, фитнес-клуб	Фитнес-клубы	г. Уфа	Айская, 46	https://vk.com/en_fit	 +7 (347) 285-85-63	Кировский район
World Class Уфа, фитнес-клуб	Фитнес-клубы | Бассейны | Занятия лечебной физкультурой | Тренажёрные залы | Детские / подростковые клубы	г. Уфа	Революционная, 39/2	https://vk.com/worldclassufa	 +7 (347) 276-42-42;+7 (347) 276-40-40	Советский район
Liga Gym, зал тайского бокса	Спортивные секции | Фитнес-клубы | Спортивный инвентарь | Спортивное питание | Студии загара	г. Уфа	Чернышевского, 82	https://vk.com/ligagym	 +7 (347) 292-92-52	Ленинский район
GoodDay, фитнес-клуб	Фитнес-клубы | Тренажёрные залы	г. Уфа	Салавата Юлаева проспект, 59	https://vk.com/public64553581	 +7 (347) 292-20-64; +7-927-345-00-05	Советский район
PUSHKIN, фитнес-клуб	Фитнес-клубы | Тренажёрные залы | Детские / подростковые клубы	г. Уфа	Пушкина, 45/2	https://vk.com/personasport	 +7 (347) 292-08-08	Кировский район
Барбара, фитнес-клуб	Фитнес-клубы | Студии загара | SPA-процедуры | Парикмахерские | Ногтевые студии	г. Уфа	Бабушкина, 25/1	https://vk.com/club28787598	 +7 (347) 2-927-227	Советский район
Mendeleef Fitness, фитнес-центр	Фитнес-клубы	г. Уфа	Менделеева, 137	https://vk.com/club1941085	 +7 (347) 295-99-99;+7 (347) 295-93-33	Кировский район
Giovane, центр красоты и молодости	Пластическая хирургия | Услуги косметолога | Фитнес-клубы | SPA-процедуры | Центры диетологии / нутрициологии | Многопрофильные медицинские центры | Услуги гинеколога | Услуги гериатра | Услуги терапевта | Услуги визажиста | Парикмахерские	г. Уфа	Менделеева, 130		 +7 (347) 226-98-58	Кировский район
Аквитания, фитнес-клуб	Бассейны | Фитнес-клубы | Услуги массажиста | Студии загара | Тренажёрные залы	г. Уфа	Левитана, 26/1	https://vk.com/ps.akva	 +7 (347) 299-70-20	Дёмский район
Re`форма, фитнес-клуб	Фитнес-клубы	г. Уфа	Рихарда Зорге, 11/1	https://vk.com/club15510965	 +7 (347) 277-55-33	Октябрьский район
Zorge Fitness, фитнес-центр	Фитнес-клубы	г. Уфа	Рихарда Зорге, 75	https://vk.com/zorgefitness	 +7 (347) 226-99-99;+7 (347) 226-93-33	Октябрьский район
Fitness Hall, фитнес-клуб	Фитнес-клубы | Тренажёрные залы	г. Уфа	Октября проспект, 4/1	https://vk.com/fitnesshallufa	 +7 (347) 224-23-23; +7-964-964-22-52	Советский район
Маршал Артс, центр спорта и фитнеса	Фитнес-клубы | Тренажёрные залы | Спортивные секции | Велнес-залы	г. Уфа	Новожёнова, 9 к2	https://vk.com/ufamartialarts	 +7 (347) 246-27-22	Октябрьский район
ЖARA, фитнес-клуб-SPA	Фитнес-клубы | SPA-процедуры | Тренажёрные залы | Услуги косметолога | Парикмахерские	г. Уфа	Лесотехникума, 49/1	https://vk.com/zharafitness	 +7 (347) 246-49-49; +7-905-350-70-15;+7-905-350-70-12	Октябрьский район
ElForma, фитнес-клуб	Фитнес-клубы	г. Уфа	Маршала Жукова, 2/11	https://vk.com/elforma	 +7-917-377-33-33	Октябрьский район
PGYM, фитнес-клуб	Фитнес-клубы	г. Уфа	Верхнеторговая площадь, 1	https://vk.com/pgymufa	 +7 (347) 200-08-07	Кировский район
Tramplin Fitness, фитнес-клуб	Фитнес-клубы | Тренажёрные залы | Услуги массажиста | Центры йоги	г. Уфа	Менделеева, 197/2	https://vk.com/tramplinfitness	 +7 (347) 287-87-88; +7-917-486-87-88	Октябрьский район
